topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0.025908124302833107,0.02589224176407158,0.025894529675769447,0.025895425237334894,0.7668926233794355,0.025901503640282278,0.025896010982310095,0.025895131047198386,0.025930216930587387,0.025894193040177226
0.02362658242461063,0.7873307378409159,0.023632647432194807,0.023634631279904363,0.023626809794767372,0.02363095198125192,0.023637645773959468,0.023625179409310658,0.023628280232909794,0.02362653383017532
0.028126825166223966,0.02811990875138206,0.02813616330545509,0.028124560941350723,0.02812165439614226,0.028121185538688108,0.028124144570794568,0.7468791043214144,0.0281231198431556,0.028123333165393307
0.02082866792541905,0.020825485499022953,0.020830718749967392,0.020826396513790788,0.02082737493295381,0.02082614468307476,0.020832760348879417,0.02082612213295427,0.8125330097381357,0.020843319475801814
0.26879553883553026,0.024193648759033883,0.02419541633092175,0.024194077973861985,0.15054346906644178,0.024195020540454037,0.024195166178122698,0.024202696540308988,0.024195188351383994,0.4112897774239405
0.024109718139803747,0.024119420732458433,0.5066221433064553,0.30048707319294665,0.024113794619819783,0.02410878174957185,0.02411246223947762,0.024109099796070173,0.024109328189219226,0.024108178034177193
0.029607335172349362,0.0296052348750794,0.02960599184747104,0.02960792604866339,0.02960555547403385,0.029605273030589872,0.029606151754107364,0.029605362553387415,0.733540604084185,0.029610565160133415
0.022651288889117136,0.02264713620901616,0.1020080951232491,0.022651756658457173,0.022649764847909305,0.022645068862168917,0.52806537920591,0.02264386805015451,0.022646265694586096,0.21139137645943157
0.028627198663669137,0.02862641496311612,0.02862773517481931,0.028641896704876994,0.028631083988917182,0.7423209604328197,0.028628308301359765,0.028629423191804268,0.028628541722574136,0.02863843685604338
0.35186893477115755,0.014956808263799415,0.10502144207806101,0.014957933897252994,0.0149592690008863,0.32459159222126577,0.01496149735101319,0.1287419627288962,0.014979414546114527,0.014961145141553079
0.025652566395185036,0.025651011794290787,0.025653077285791907,0.025651588823580904,0.02565421185036304,0.025652312821078282,0.02565156940889602,0.025651507256714997,0.0256523046772081,0.7691298496868909
0.7782586180043419,0.024636274875350042,0.024636631797646698,0.024636487008827968,0.02463847806051796,0.02463679008979644,0.024636761444971157,0.02463707466976713,0.024644984102619033,0.02463789994616174
0.029190888984407214,0.02919158747257253,0.029198697479657667,0.7372295795945132,0.029198050764979992,0.029203525198993552,0.029203921516466884,0.029189463254041616,0.029192075757307378,0.02920220997706001
0.02814256459860237,0.02813749490634051,0.7467389468808142,0.028141662882734193,0.028138525219980105,0.02814588257538779,0.028138587292395354,0.02813742179859911,0.028138125675421462,0.02814078816972486
0.01923199259815445,0.019228334425536172,0.019225276501045215,0.01922458907716733,0.5158592110953689,0.01922529452975916,0.01922571300274331,0.019224780342361726,0.3303272523483643,0.019227556079499518
0.4551994145791844,0.032299206792322364,0.03230408105557604,0.03229979994860607,0.03231411784707482,0.03230282915930418,0.2863717243498211,0.03230238490152891,0.032304530644612715,0.03230191072196953
0.022187539361173108,0.02219539394722936,0.02219004778110391,0.3028434419614484,0.022185890299597322,0.022185893095512905,0.022186384614276383,0.02218905901980371,0.5196514466727423,0.02218490324711266
0.0262349124401044,0.026223695535551678,0.026226280690713016,0.02622355490778326,0.026223682265734606,0.026225747532659587,0.026225057062633773,0.026225255469555578,0.2297818406053042,0.5604099734899599
0.7592833188188782,0.026743271855795555,0.02675672458136915,0.026746116640319773,0.026743989662995432,0.026746306737884012,0.026745399589243872,0.026745129334519196,0.026744659638229962,0.026745083140764743
0.20655306458638115,0.021696769262605192,0.619889215117415,0.021693545580081894,0.021693324946398328,0.021695561106848445,0.021696658219002896,0.021692734248536728,0.021695982632207296,0.021693144300522885
0.023230059049305876,0.7910642113118883,0.023244428076967635,0.023210989455295834,0.02324859422329917,0.023200804851505174,0.023210099157672113,0.023196744076607066,0.023197646496901654,0.023196423300557063
0.02495505700485934,0.024963819580616543,0.024954154604530404,0.5473792884823973,0.0249529855824845,0.024950753665240164,0.2529933162088586,0.02495080315630296,0.024948703249018468,0.024951118465691743
0.025396520131180825,0.378981426142521,0.4178417721936672,0.025403513221411333,0.0253986521520563,0.025394274131900783,0.025400321795289633,0.02539362932012012,0.0253945155643575,0.025395375347495325
0.817827461485412,0.02023013690339127,0.02023137208246395,0.0202333425379964,0.02023893218690992,0.02024795405245882,0.020231501712062182,0.02023011912146313,0.02024252368428667,0.02028665623355583
0.6975484567547777,0.0336021390971253,0.03360457925425492,0.03360918269065976,0.03361194311361755,0.0336036257009224,0.03360481008053985,0.033601971862411026,0.03360706863624294,0.03360622280944852
0.024713819033997476,0.024713207224892147,0.024708159109770873,0.024712601262771833,0.024712038459127936,0.35941800267151847,0.44290049901946305,0.024702325489871512,0.02471369779258563,0.024705649936000974
0.025090488994628818,0.0250832827195991,0.02508955878711641,0.774215046520557,0.025086280843898245,0.02508515031794407,0.025085696919455346,0.025085334337083997,0.025088182111203894,0.025090978448513143
0.02591641199214475,0.2738146373843755,0.025920594538892276,0.025914497643314018,0.025915672903215777,0.025913337166130698,0.025915110078620872,0.02591270984110573,0.5188623349109882,0.025914693541212185
0.03344800048622945,0.03344706932685138,0.03344987491389104,0.22571956148676817,0.0334497156729868,0.033447265469748265,0.03345132173869393,0.03345599400473973,0.03345431229093428,0.5066768846091568
0.024832804126551918,0.024831424320783405,0.024832550533341845,0.02483206601892928,0.02483390564538399,0.024833249564276065,0.02483289227673626,0.19073975781834424,0.02483374597591725,0.6105976037197357
0.021293308533682807,0.49648584287710645,0.021319599509673964,0.02129482260804516,0.08118770323532895,0.08968593139695137,0.02130295574537759,0.021299098533636273,0.2048375406510933,0.021293196909104084
0.7858094215248143,0.02379665964263258,0.023797912140591845,0.02379887139546,0.02379684892079135,0.02379710432705073,0.02379769559867271,0.023797291610979595,0.0238105839712749,0.023797610867731807
0.022410889011173236,0.02241179484941543,0.02241264719326733,0.7982928523162897,0.0224109896804844,0.022414705101891336,0.022411651389473288,0.022411641439888524,0.022412124581546965,0.022410704436569853
0.5075483921045612,0.026441292568470165,0.026454075408322657,0.02644144148468334,0.026443234701545238,0.2808941597657367,0.026442614207455285,0.026443636723442455,0.026446193731976642,0.026444959303806338
0.025493982720224823,0.02549511689840749,0.3616403849653515,0.02549432651555203,0.02549710541592935,0.02549531240130974,0.02549862235453267,0.4343943981300616,0.02549612603447936,0.025494624564151483
0.03189029085954327,0.03189433252662974,0.7129657053957886,0.031899548222350735,0.03189270611848273,0.0318913495199491,0.03189544806717282,0.031889852457830374,0.03188995561961964,0.03189081121263298
0.02296503397266154,0.022978046401200648,0.022961668322674007,0.5448321003804264,0.022961489788714345,0.022961690673046018,0.2714638459316956,0.02295799462883656,0.02295799532449416,0.02296013457625068
0.025201284695825776,0.025201930978907834,0.6549782338571234,0.025207742891681123,0.025201231217980295,0.02520101038913228,0.14340451439870103,0.025202403555026797,0.02520073474156083,0.02520091327406059
0.02840232654270287,0.028397516209694756,0.02839852237836619,0.028396749481515923,0.7444116378474351,0.028396964487805727,0.028398024816335497,0.028396674207078816,0.028402509665539435,0.028399074363525612
0.024136042207808794,0.02413777200306965,0.42203378572137423,0.024135573344824936,0.024137996472214318,0.02413656235820805,0.024133575042200553,0.38487138316966013,0.024136192894777836,0.024141116785861585
0.02364286129694563,0.02367648756942044,0.3563525004679105,0.45446437479034335,0.023644708590498918,0.02364213132946021,0.02364120229497391,0.023645016636567043,0.023642817183303366,0.023647899840576626
0.029990407214172992,0.029989304067044163,0.029988425554218087,0.18836001463333046,0.02999483410618011,0.029988126420892422,0.02998801020547545,0.029988404692367562,0.22445211424115913,0.3772603588651596
0.023218720114178523,0.023212969247243045,0.30153596039139313,0.023215862891306185,0.023215175476951313,0.023213954741413415,0.023215229846104638,0.023217258821879194,0.023216574110396997,0.5127382943591337
0.020372688480988152,0.38055477497445145,0.02039333095427869,0.020364162322133075,0.020365222902372252,0.02036538746373055,0.45648775856466767,0.020363856265413524,0.020365550826022007,0.02036726724594282
0.018382183866971553,0.018381475698326846,0.01838189334947255,0.8345392425661516,0.018384830001429327,0.01838510004804451,0.018380207582929194,0.01837883518498538,0.018387299457302043,0.01839893224438694
0.028385033279978544,0.02838350466475856,0.028380363496515792,0.02838331262436903,0.7445363701908593,0.028405024948707686,0.028380577794917497,0.028384569894962984,0.028380515768380094,0.028380727336550525
0.02467159597188573,0.7779254289221447,0.024673944885508444,0.0246779380237884,0.024673425992370754,0.024673626609712496,0.024687234497515382,0.024672954865929807,0.02467342699853177,0.024670423232612565
0.029557101978937784,0.02955363429357015,0.029557935005827395,0.029562757421781237,0.029561125296867486,0.20665916575675244,0.17629297415093148,0.4101421801582551,0.029555108848518894,0.029558017088558146
0.023792248435883026,0.2417437892253558,0.02379492804624032,0.5679069143444818,0.02379344476824065,0.02379180547460177,0.02379853108916852,0.02379068597779706,0.02379699952074959,0.02379065311748158
0.023298657840272612,0.023305143781316092,0.023307263070957384,0.02331695198064387,0.023300208299636152,0.023298956358427398,0.023299787947777352,0.7902795860660216,0.023295546406580762,0.02329789824836695
0.017738835209386954,0.01773210288518699,0.01774716773869997,0.017732355810496637,0.017763960652357295,0.0177333153803331,0.8403519265789859,0.01773175633525645,0.017732550663253552,0.017736028746043055
0.029472735715832116,0.029476365586188123,0.7347384162653812,0.02947435261982458,0.02947410827960998,0.029473168330764198,0.029472451728592686,0.02947171476460932,0.02947211872688869,0.029474567982309137
0.028438218464395607,0.028430060131133843,0.028438476065620884,0.028433322798561672,0.028433542790128642,0.7441111019135349,0.028432820932480618,0.02842697793216338,0.02842632622019217,0.0284291527517883
0.025100077829317342,0.025098146291027457,0.02510340269161269,0.3175899527434693,0.025099253628401545,0.025099603139787527,0.4816116050722963,0.025098546543731576,0.025099862770491352,0.02509954928986503
0.020753104476362878,0.020749605468460455,0.020751434213137344,0.8132358198289403,0.02075339924545017,0.0207507660362824,0.02075244751736613,0.020749470899156186,0.020751088164132764,0.020752864150711387
0.027676579798105387,0.02767508135921949,0.02767682668116467,0.02767907136192968,0.027675193110690326,0.027675223008501035,0.027675641194141995,0.7509164169356389,0.027675482148671965,0.02767448440193658
0.022850202216810656,0.022849495603484506,0.022857044338360066,0.7943301716259724,0.02285206610366791,0.022858502874342924,0.022850599601266966,0.022849589522453907,0.02285154170852454,0.022850786405116227
0.022125820814618613,0.022137524824754964,0.022129710075794437,0.022135048841722463,0.022132549336424962,0.02213827815563115,0.022123905863036628,0.02212156682780503,0.37414763474201457,0.44880796051819727
0.027896884067351337,0.20570026092994959,0.027896319690427804,0.027888292608704623,0.3399028863764231,0.027885355563526025,0.02788539060635798,0.25914044131382474,0.027919247755805714,0.02788492108762909
0.02677970350895802,0.19190862662677036,0.02677839697138882,0.5938705122145397,0.026776803316653556,0.0267763644250215,0.02677686872042402,0.026776175817630688,0.02677532876839137,0.02678121963022206
0.026234248857864607,0.026231593088454075,0.02623693892504226,0.026246347750700918,0.02623059937018176,0.026230643363478346,0.6761306140995667,0.02623111014459814,0.026236154141901447,0.1139917502582119
0.03190862990350052,0.71291383481745,0.03190213582474398,0.03189895171665452,0.03189633996093209,0.03189776959430975,0.031902383865550624,0.031893118107280134,0.031893052739141385,0.031893783470437
0.4205767338258747,0.018322334716568082,0.018324791531823963,0.018326480099197674,0.018322964842911522,0.018324912958515648,0.43281906246880403,0.01832945912472813,0.01832662578252826,0.01832663464904794
0.025223185535971682,0.025223031617792296,0.025227201437263095,0.772993956540749,0.025222929111138173,0.02522258114650784,0.0252224467665382,0.025220922675063536,0.025221777117997644,0.025221968050978406
0.4267952871502598,0.020129873257062326,0.2844931454827576,0.020127643028270876,0.020130730545473804,0.020132155817053864,0.020128525529480794,0.0201291571743459,0.020129280747299676,0.14780420126799537
0.7565334770220546,0.027055611295858564,0.027050951360430783,0.027051390912345513,0.027051819719511327,0.027051270594399678,0.027050137241556967,0.027048732439423743,0.02705518837261739,0.027051421041801343
0.027900387218194114,0.027895502109955134,0.3408054013150875,0.02789516433586966,0.02793886385647368,0.02789901239367064,0.43593575716860683,0.027894678242614598,0.027920162008439622,0.02791507135108821
0.031687749169223414,0.031679933887582654,0.03168263275175468,0.03168093043902908,0.03168634209561811,0.25898964260142743,0.03168187197259562,0.03167956472259888,0.0316809245196709,0.4875504078404992
0.026879744542532762,0.0268810983916897,0.02688624935303434,0.36643037413853946,0.026882743445242892,0.02687890096603569,0.41850357025377294,0.02688345516172544,0.026879213383966004,0.026894650363460813
0.0269613285681982,0.02694109896812165,0.026942520609607303,0.39916313691080507,0.3852817612579841,0.026941705581866027,0.026943424893328467,0.026940846686671238,0.026941493747926183,0.026942682775491725
0.03005572437798818,0.03005197770546841,0.7295026533760578,0.030053902405437937,0.030060457171701367,0.03005428641669384,0.03005727213879221,0.030052242142967946,0.03005270089309323,0.030058783371798962
0.04259777105699039,0.6165886264718962,0.04259564722601201,0.042598421048161916,0.04260128677378889,0.042597109649233175,0.04259881178549503,0.042600956065335684,0.0425984836043969,0.04262288631868988
0.026800255636104605,0.1779849679256439,0.21867766210605175,0.2495822837472386,0.026799748142895184,0.02680092039914184,0.026801166398301893,0.026797600550114608,0.1929487894208185,0.026806605673689206
0.689826465804872,0.02352928732712581,0.023530761008707844,0.023530635022271436,0.023530859255259492,0.0235304978836272,0.023533543605706326,0.02353178681584999,0.023530918424921422,0.12192524485165858
0.023295047214777962,0.02329175950633698,0.7903608346660469,0.02329197698389129,0.023292331647187033,0.023302511671675845,0.023292388078036397,0.0232911365120483,0.02329067623796189,0.023291337482037388
0.018206824611862873,0.018210267088563225,0.018203906905703615,0.018203959606346142,0.8361686655079474,0.018199733900401006,0.01820385300710994,0.018201153146165747,0.018200176091700163,0.018201460134199838
0.5037224846800632,0.02175747369241284,0.021789511521235014,0.0217659779866924,0.021760063140936838,0.21895498533554547,0.021761086282013307,0.021758598836192675,0.021760920912829336,0.12496889761207902
0.02794180611847149,0.16979816819503812,0.027941712574000993,0.027954350680716226,0.027954255437933964,0.027944635365499078,0.02794562673229833,0.02794088094461696,0.6066359239020702,0.02794264004935457
0.022062828154087735,0.022061050965444366,0.022066936239351444,0.5939966150974406,0.022060936341226738,0.13551484378676779,0.022061599796469974,0.02206140181411176,0.02206323379524688,0.11605055400985284
0.026164555131563526,0.02616277265444487,0.026164169816088642,0.026163482258818517,0.026176925860537735,0.02616757089194607,0.7645143189806545,0.026161633863451005,0.02616181672926272,0.026162753813232305
0.024791306412800206,0.024795853496008848,0.024795014779698633,0.02479744412610132,0.024801107425060594,0.7768474599936939,0.02479575375234568,0.024787798952369048,0.02479004356822475,0.02479821749369682
0.025858197379357975,0.025855885443865186,0.7671283152565138,0.025865056183740624,0.025878976447676075,0.025865582830045024,0.025887340198022777,0.025858723950250365,0.025890193588057282,0.025911728722470845
0.02478189169665434,0.024771552201921482,0.024773141832369998,0.02477487797610062,0.024774938291476315,0.024779478724744307,0.024772672103346625,0.02478182052688611,0.02477762951076238,0.7770119971357379
0.025005658777953563,0.02499823146476841,0.7749896967470274,0.02500118569487684,0.02500105433524614,0.02499902942639604,0.025006653359043677,0.02499920358673391,0.024999423306290878,0.024999863301663237
0.018442740340758976,0.018436580620579113,0.018441885776274435,0.01843919840798288,0.3850377406728884,0.166874377262728,0.3190144730019934,0.01843512786547789,0.018440611653081918,0.018437264398235047
0.5052917787381792,0.023911166437824177,0.3034027611614214,0.023916747573659122,0.023914188894959894,0.023913023105947367,0.023913275951755172,0.023911848670162827,0.023913017897277598,0.023912191568813107
0.025809078065009247,0.025807102410745134,0.02580454639850829,0.02580410840800778,0.025806922458851408,0.02580679087285841,0.025829607048009254,0.025804446157939264,0.025808786715916264,0.7677186114641549
0.0243891968524296,0.02439051520592359,0.7804926757587972,0.024391135117225144,0.024389411488953888,0.024390516158291072,0.024389150177106442,0.024388442173086108,0.02438938793539852,0.024389569132788492
0.02604702578888756,0.02605260783288827,0.4620921873042919,0.026046107186034444,0.16961770843716942,0.026046945806192375,0.026053456866433258,0.026042809755203896,0.18595310446481864,0.026048046558080098
0.024456428832445837,0.024485421402232258,0.02447127598831974,0.024460076755744103,0.024458459808346978,0.024455834942856632,0.02445602181352008,0.02446090503135577,0.7798368555384305,0.024458719886748102
0.018557062872961213,0.01856016736925912,0.018555600693943693,0.01855789183801351,0.7346397074064656,0.018554471209544898,0.0185543581024804,0.018553471197040615,0.018554876148093893,0.116912393162197
0.39415619776500077,0.20734919184797246,0.030150754892293487,0.030155245818885804,0.03015122867070676,0.030167744144085316,0.18739623506242853,0.030154313703271686,0.030161044447485113,0.030158043647870128
0.023367009263517046,0.023360459840023485,0.023362427898514528,0.023360321872644387,0.023366818538446535,0.023365466630673477,0.02336190223501225,0.023366232073232164,0.7897180064467673,0.023371355201169043
0.022052807900555266,0.022054108450179584,0.02205351237970782,0.801517488257854,0.022060963215440564,0.022052022416105682,0.022052727072966787,0.022052216616574104,0.02205210977884419,0.022052043911772113
0.022124565290221655,0.022124695206101122,0.8009424864047101,0.022114356221970298,0.022116070267353724,0.0221162467709744,0.022115175067017153,0.022115725828511085,0.022114864756324275,0.022115814186816057
0.7331558864531212,0.029647456721915683,0.029648206087294782,0.02964682166634637,0.029649951078392512,0.029653342941869158,0.029651882927604217,0.029646806733483116,0.02965094503962356,0.02964870035034955
0.4611533043526719,0.09376189190345449,0.019994950799530453,0.019992820521147637,0.019997771098003887,0.01999354316474422,0.020001537997927768,0.01999762288450086,0.3051099071739697,0.019996650104049177
0.024382631772331187,0.024381475682195043,0.024385032621127758,0.024382704528272358,0.780556678987316,0.024383250967803315,0.02438290272414998,0.02438134217687973,0.02438187682125829,0.024382103718666358
0.030162034687171407,0.030161318418907887,0.030158478224827538,0.24117419162336276,0.030157425943370744,0.0301570700036593,0.03015736116843536,0.5175545603326908,0.030160039696303858,0.030157519901270344
0.02809127957322199,0.02808878207386003,0.02808937786919007,0.7471993801566075,0.028087988699326865,0.028089746803354246,0.028087912336071854,0.028087487820188297,0.028089601354793162,0.028088443313385936
0.02058963655184951,0.02058383822548832,0.02058678567008385,0.020590607902378256,0.020587763149818503,0.814699195820264,0.020587761183323342,0.020592051136718144,0.02058911216419032,0.020593248195885976
0.48309690766750635,0.027140616253815992,0.02714602231362264,0.29974988421634596,0.027142569241204867,0.027142784723739762,0.02714341281947407,0.027144112908706445,0.027148655011164795,0.02714503484441922
0.024027194076842954,0.024027364239190344,0.024026703100389617,0.5557200977834049,0.024028529880941348,0.024026201089279456,0.2520657551691307,0.02402592247406911,0.024026239166727248,0.024025993020024186
0.025369643762741714,0.025381878672824112,0.6453891094124251,0.025372142912712822,0.025368235779944584,0.025374627365348346,0.025368708980181957,0.02536960676081111,0.15163131199264632,0.02537473436036386
0.28017754152919927,0.03175282557326473,0.03175502346389286,0.0317502116312083,0.03175494737939528,0.03175595855582385,0.031749640169729636,0.4657910555874316,0.031752852196708904,0.03175994391334558
0.02196936195181753,0.021961859486326573,0.021961110359844164,0.021960170501434898,0.02196182957505894,0.021961162423129975,0.021963611836504,0.02195955253340889,0.021960015518227006,0.802341325814248
0.029120168386630597,0.1873919585919818,0.02912416569578317,0.029147183419992423,0.02912934806126041,0.029119415121428592,0.029127993594429736,0.029127424555417204,0.5795873387709035,0.02912500380217264
0.3201480965946245,0.03134759325370791,0.031343440610916505,0.42909602416729864,0.03134439219249321,0.03134276592487572,0.03134287372666162,0.031344440920679575,0.03134559844262637,0.031344774166115925
0.03754439819093068,0.037532299954965105,0.03753474464796759,0.037533885701404916,0.037544833241569035,0.037534934042753314,0.03753751411573831,0.037531841645154516,0.03753439177754014,0.6621711566819763
0.023656181964927126,0.02365244838841901,0.023659705861130777,0.023654746910786395,0.7870951565607797,0.023653647564692386,0.0236582992965095,0.023652046746465063,0.023664085671139885,0.023653681035150146
0.028088241923359156,0.028083946355228956,0.02808592176704839,0.25272812723125543,0.5225822702746943,0.028086921992809762,0.028084993529119615,0.0280848338988298,0.02808821966527791,0.028086523362376607
0.025731258889830882,0.025729729374211547,0.025736760484052813,0.02573625090238491,0.02572979800334165,0.025731745449626618,0.7684199939961325,0.025726257509697772,0.0257297183601094,0.025728487030611952
0.021850093596442324,0.02184541832192926,0.02184381504365767,0.3673757569857068,0.021847611936733694,0.12734934128856998,0.021845579668152273,0.021842033929456158,0.3523363964180938,0.021863952811258112
0.027521151476324432,0.027519989693258234,0.027520854096989938,0.16238824903011356,0.02751827270357279,0.027517260935758913,0.027521547851973454,0.027562046633692095,0.6174130285706424,0.02751759900767416
0.031051626186556585,0.18072186579807478,0.031050340423667618,0.031049827730637164,0.18886429457121798,0.03104874212318549,0.41307314839411896,0.03104627614996174,0.03104693338277041,0.031046945239809342
0.027867806568446882,0.7491432131025604,0.02787066312565373,0.027873900398865604,0.02787146867133399,0.027870578406979058,0.027873051100192975,0.027880099455483576,0.027871116475492067,0.027878102694991826
0.026496546382654956,0.02649701968241353,0.026500326967287872,0.761523479807885,0.026496944701287384,0.026499070157262463,0.02649764388831217,0.02649540673871797,0.02649685475914119,0.026496706915037305
0.016664945842643487,0.01666168740076882,0.016665073876423846,0.016660496935147734,0.5344906276727832,0.01666126900506754,0.01666272185760701,0.01666104660809102,0.016661365789366295,0.332210765012101
0.02495458190648705,0.024947453890697534,0.024951838642302764,0.024946573135535926,0.02495100993739127,0.024946848238188084,0.23777494370102106,0.02494472359771337,0.5626302142307262,0.02495181271993677
0.7903005985561232,0.023296735192464783,0.023299893660929064,0.023297763294649776,0.023300985288854378,0.02330785901485492,0.023297648922880762,0.02329680876891897,0.023298757769352408,0.023302949530971707
0.026459441019597445,0.02645394947393302,0.026455929641986467,0.6186904957624183,0.026454450522129507,0.02645397451852657,0.16966754272943027,0.02645304573749408,0.026453840568167138,0.02645733002631716
0.02763949982540164,0.027638611439709637,0.02763992522070207,0.027639505305247652,0.027640235262909384,0.02763980153129674,0.027639345506602183,0.7512427335598272,0.02763980313674817,0.027640539211555425
0.029257599408594865,0.02925533076038123,0.029255513823151152,0.029255512470989786,0.029255388397854572,0.02925573082539281,0.17213517525574903,0.029255330858348923,0.593819056762318,0.029255361437219518
0.025775660327421644,0.16177759605358538,0.02577048687704932,0.025769290292632,0.025777314194392387,0.025771383735564413,0.025772049780630264,0.025772846542681086,0.13403861425161612,0.5237747579444273
0.03134641011757307,0.0313505002855397,0.031346269680794056,0.03136583434409784,0.031348618718469584,0.031345861974884356,0.03134621051848506,0.03135032542692702,0.03135451569747354,0.7178454532357558
0.02320974004101899,0.02320668130304174,0.023205925820923044,0.023206374861931077,0.02322462106112446,0.791115232057731,0.023212345301054597,0.023204832037515683,0.023205381890409958,0.023208865625249347
0.3805370962326147,0.02439965709489284,0.024404114500485116,0.1966335108806048,0.13638162944256152,0.024400191447041874,0.14003486287985428,0.02440440339802162,0.02440116522743895,0.024403368896484312
0.022941739282109457,0.022940934473149117,0.022941722007973075,0.357500047171247,0.022940062953874848,0.022946516097017016,0.45897105291639895,0.02293954486735573,0.02293896470610767,0.02293941552476712
0.02575927974846623,0.025757853437721672,0.025756882268714473,0.025761756904258946,0.02575476277097102,0.025755385104690585,0.025754932113154303,0.7681862636812647,0.025758149834827628,0.025754734135930532
0.6645120541951871,0.03727357168087765,0.03727663517651141,0.03727495962816921,0.037275963122587415,0.03727578278986493,0.0372746503369945,0.03727402893811022,0.03728562544235382,0.03727672868934372
0.023056361476371696,0.12453293852293475,0.023054914237048207,0.02305222894445971,0.023050932973248686,0.023053356854588192,0.023054433099168357,0.023046095318110183,0.3858349842332176,0.32826375434085264
0.02692364250406357,0.02692005802422235,0.026920950106743724,0.02691947154607889,0.026937039913546214,0.02692418427053579,0.0269250288545297,0.27931710988877795,0.02691975488031826,0.5052927600111836
0.024422916538681595,0.11903586269676869,0.024426182382861636,0.02443195838365564,0.02444392021695028,0.024424113081808353,0.024428476816025696,0.024420822832871072,0.024420936393117102,0.6855448106572599
0.029544007606578843,0.02954473990079799,0.029553338098719503,0.02955301999863104,0.30086396881529387,0.029543577361036612,0.02954691796827457,0.4627563697029725,0.029548642351890093,0.029545418195805157
0.021131626389415063,0.021091103211787712,0.021092556146821144,0.021093416271637147,0.021093100898663793,0.8101099240334889,0.021092936170104323,0.02109150476065225,0.0210987715965472,0.021105060520882377
0.01576112738081914,0.015758102708381877,0.015761151559391794,0.01576213582784992,0.5418668464604496,0.01575777244687083,0.11155336712485343,0.015760968607033438,0.01576089702934943,0.23625763085500062
0.02497890971445467,0.024971676277479263,0.024975967386411047,0.024972564961410777,0.0249854736325223,0.024974901256877888,0.15241447069158576,0.024971979556297232,0.29940008655671024,0.3733539699662509
0.024808054656443642,0.024809553142336904,0.024807044325746482,0.024809414103043416,0.4526035216021582,0.02480622746157997,0.34893619516078084,0.024806338645076195,0.024807630355861324,0.024806020546973027
0.021509867029194208,0.021500559546949013,0.02150751281375349,0.021524760594252415,0.021503410645870063,0.02150689498419287,0.5158812370470158,0.31206129119501164,0.02150133218724344,0.021503133956516936
0.024507312230500008,0.02450581254003067,0.4683333512825946,0.024509785166144587,0.024512841246137892,0.024507507187186847,0.02451969741121516,0.024512819535520335,0.024511455430906305,0.3355794179697636
0.026482228767149927,0.026483131446629053,0.02648550905588188,0.7616448868121157,0.026486510959923455,0.026483932445078264,0.02648310878157642,0.02648417460317354,0.0264831570184432,0.026483360110028456
0.02986563257817836,0.029862666276249547,0.029864079551328162,0.731228812727437,0.029864279755218017,0.029862174493561648,0.02986244584170406,0.02986296707048025,0.029861067623593175,0.029865874082249846
0.02198207890240305,0.02197773805996198,0.021983792559869597,0.021982918365201682,0.8021781921558887,0.021976809992556967,0.021981629285518948,0.021976502550334488,0.02197958685039866,0.02198075127786593
0.02966189870660786,0.0296593401810522,0.02966256332856473,0.7330531586112594,0.029660391650418262,0.02965979871882348,0.029661030681085047,0.029659459852604358,0.029660522459044825,0.029661835810539713
0.020580830010569984,0.020567109362980687,0.02056611728100654,0.020565739095071114,0.6017733265086038,0.02056837180410033,0.020566496154163744,0.020576527619676457,0.020567706566528447,0.2336677755972988
0.022811861831895198,0.022806689640184,0.02280935057202991,0.6080877853637442,0.20943757348655168,0.022808485855982594,0.022812009692572046,0.022809088044157884,0.022808923151987532,0.022808232360894947
0.026125965358817966,0.026112555768247527,0.026117089305843073,0.3813803696664487,0.026134076643735557,0.026117353471889523,0.026116070935675292,0.026113208852855226,0.026117121116673452,0.4096661888798136
0.500069700770623,0.3505059227948673,0.01867617021166978,0.018677297654970556,0.018680100342773304,0.01867854146131748,0.018674982170265822,0.018673911161665963,0.018676164318656093,0.018687209113190825
0.024072642971198085,0.02407122019905688,0.13172923512720605,0.024072264732675725,0.024074203062922205,0.024073018672853545,0.024072076708816035,0.024071979655143596,0.4229717145218779,0.27679164434825004
0.0220557032416222,0.022054728193445994,0.16565233706244895,0.6579047213770695,0.02205751210120771,0.022054707053396766,0.022054938805061246,0.022056444947881212,0.022053944196224414,0.022054963021642067
0.021423541412772886,0.021421357957135036,0.16290714431587697,0.335390110688725,0.021423909733174352,0.021424216717761225,0.35173107716483576,0.02142762970249704,0.02142253092424214,0.021428481382979685
0.7585410836039704,0.02682629839897763,0.026827543870069737,0.026826324522865163,0.026828186503380747,0.026838278042743715,0.026826910357767634,0.026828019724749585,0.02682810498152022,0.026829249993955192
0.3395912291608927,0.023795748046882625,0.023800353092044237,0.02379915211899975,0.18228292963572193,0.023798909348648558,0.023804354109668753,0.02379737505546403,0.31153145664454557,0.023798492787131777
0.02799376446273914,0.027990883321311284,0.027992762895902197,0.02799219622132298,0.02799490295729321,0.02799272865994102,0.027993605093648864,0.027992319666792134,0.027994922674333525,0.7480619140467156
0.41611864526722475,0.020416048541115787,0.020426729947453134,0.0204238948595486,0.02042093062121679,0.020416970098310505,0.020415668192854477,0.08511425659105329,0.02041521190495577,0.3558316439762669
